File;Segment;coef_variation;first_diff_max;first_diff_mean;kurtosis;power1;power2;power3;power4;ratio1;ratio2;ratio3;ratio4;sec_diff_max;sec_diff_mean;slopemean;slopevar;spec_entropy;w1;w2;w3;w4;w5;w6;w7;w8;welch1;welch2;welch3;welch4;labels_jules;Skewness;Mobility;Complexity
12;12;6.712654217;0.005331236;2.65E-05;26.72295157;193.2449929;96.92371007;66.67161174;102.8673612;0.420364947;0.210837702;0.145030451;0.223766899;0.004772492;2.02E-05;1.32E-06;1.94E-08;0.812423332;0.00014869;0.001681831;-5.64E-08;6.67E-05;0.050555369;7.02E-05;-0.514720631;0;2.55E-07;4.29E-08;1.65E-08;5.46E-09;0;0.433176216;0.000980486;0.712361036
12;13;-19.41456173;0.007272195;3.40E-05;31.02331183;244.6274017;115.9984951;72.54264481;113.1271068;0.447793063;0.21233648;0.132790084;0.207080373;0.005989503;2.75E-05;9.22E-07;2.98E-08;0.797160779;0.000182898;0.001757842;9.27E-08;0.000101793;0.048365916;0.000139309;-0.492005752;-0.001793976;3.52E-07;8.09E-08;2.40E-08;6.30E-09;0;1.649441365;0.001217638;0.228868013
12;14;37.71975405;0.006994171;3.55E-05;7.930958341;334.7254174;167.3147639;85.54909851;160.4530799;0.447468533;0.223670173;0.114363976;0.214497318;0.003554315;2.72E-05;4.08E-07;3.99E-08;0.790952495;-8.16E-06;0.002925214;1.91E-09;0.000104268;0.110759489;0.000143908;-1.086626399;-0.001871452;5.45E-07;1.36E-07;2.34E-08;1.38E-08;0;-0.071963954;0.000742347;0.301265341
12;15;5.420205892;0.007237625;3.10E-05;13.31822136;289.0563068;95.92383733;62.29144135;93.73768043;0.534290862;0.17730535;0.115139324;0.173264464;0.004589875;2.37E-05;2.17E-07;2.65E-08;0.742014906;9.81E-05;0.00237668;1.01E-07;9.08E-05;0.073138108;0.000112716;-0.730717414;-0.001465999;5.07E-07;6.38E-08;1.96E-08;5.70E-09;0;-0.173483937;0.000714132;4.174480528
12;16;-7.532639556;0.00827282;6.63E-05;4.735006463;471.8433834;216.697827;146.4970227;218.1400071;0.448018546;0.205756081;0.139099933;0.207125441;0.004860176;5.20E-05;5.05E-07;9.22E-08;0.798741488;3.56E-05;0.003483893;3.61E-08;0.000155665;0.160443238;0.000312844;-1.575341498;-0.004071978;1.36E-06;2.66E-07;7.27E-08;2.32E-08;0;0.347982402;0.000948366;0.438666501
12;17;-13.61568177;0.010627246;8.51E-05;1.816284199;535.1591895;235.0368425;138.2150735;254.3601108;0.460244614;0.202135071;0.118866955;0.21875336;0.009226852;6.61E-05;3.67E-06;1.31E-07;0.786576794;-3.93E-05;0.004256406;-2.01E-08;0.000190371;0.222039907;0.000451381;-2.15230636;0;1.60E-06;2.76E-07;8.05E-08;3.08E-08;0;0.160918526;0.000876183;0.002413686
12;18;-11.94897015;0.007839719;7.79E-05;5.842283345;373.2529561;191.5002505;137.8412503;226.9626101;0.401538506;0.206012366;0.148287023;0.244162105;0.00578787;6.06E-05;1.38E-06;1.08E-07;0.819614094;7.32E-05;0.003180834;4.47E-08;0.000166533;0.138217784;0.000375574;-1.362559261;-0.004860577;9.24E-07;1.93E-07;7.44E-08;2.43E-08;0;-0.04413786;0.001077336;0.990457296
13;1;-9.449621421;0.00489482;6.15E-05;15.50138951;67.83154024;39.14224757;12.41497648;25.67714273;0.467591191;0.269823892;0.085581628;0.177003289;0.002636093;4.13E-05;8.09E-07;3.63E-08;0.761626515;-6.64E-06;0.002648308;-1.50E-09;8.53E-05;0.11134132;0.000116375;-1.107496054;-0.001655056;7.03E-07;3.01E-07;4.12E-08;1.22E-08;0;0.338833452;0.000693813;0.585484375
13;2;-10.73724106;0.003621381;2.11E-05;12.83850815;127.4842801;49.47383271;29.12950871;49.88294672;0.498042728;0.19327938;0.113800227;0.194877665;0.001848066;1.35E-05;4.80E-07;5.98E-09;0.764783065;-1.28E-05;0.001644194;5.73E-11;3.31E-05;0.049659926;1.80E-05;-0.496965451;-0.000265857;3.77E-07;2.89E-08;8.41E-09;3.28E-09;0;0.604785416;0.000532045;2.084903593
13;3;2.273699093;5.50E-05;8.52E-06;1.031812956;0.141939677;0.141830741;0.169143187;0.59200601;0.135837891;0.135733638;0.161871961;0.56655651;3.83E-05;6.32E-06;3.20E-09;8.78E-11;0.720069072;-1.52E-05;7.11E-05;2.38E-10;5.62E-06;9.80E-05;3.86E-07;-0.001675479;-8.98E-06;6.97E-10;1.03E-10;3.29E-11;3.40E-11;0;-0.246488103;0.002075752;4.064413886
13;4;-11.21701647;0.000115698;8.37E-06;37.83803143;1.094344688;0.730607304;0.832585301;1.672242305;0.252748359;0.168740068;0.192292767;0.386218806;9.38E-05;6.29E-06;4.81E-09;8.90E-11;0.827832722;-1.24E-05;7.82E-05;-1.47E-09;5.78E-06;0.000127048;4.04E-07;-0.00208223;-9.36E-06;8.32E-10;8.68E-11;2.86E-11;2.66E-11;0;1.553420196;0.001733538;4.781806647
13;5;10.49492479;8.96E-05;8.49E-06;13.68503561;2.376988946;0.930388067;0.578280235;1.422991064;0.447757848;0.175258938;0.108931728;0.268051485;6.42E-05;6.38E-06;9.92E-09;9.24E-11;0.782510466;6.57E-06;9.55E-05;-1.06E-09;5.83E-06;0.000183418;4.12E-07;-0.002941766;-9.51E-06;8.06E-10;9.43E-11;3.03E-11;2.61E-11;0;1.394024711;0.001374216;5.385520005
13;6;3.782591632;0.001025141;1.04E-05;71.41981599;5.368239395;1.743279892;3.776915447;3.024687535;0.385840021;0.125297533;0.27146426;0.217398185;0.000530767;7.45E-06;2.36E-08;3.72E-10;0.816075561;4.74E-05;0.000549587;-1.74E-09;1.14E-05;0.005256476;1.99E-06;-0.054000967;-3.43E-05;2.62E-08;1.49E-09;1.42E-09;2.79E-10;0;4.718309131;0.00069931;4.228438724
13;7;-11.47570636;0.001952325;1.15E-05;46.58462871;8.172360946;2.042891664;1.71132325;2.466926737;0.567781253;0.141931517;0.118895539;0.17139169;0.001025068;7.93E-06;1.24E-08;1.35E-09;0.717004455;-1.52E-05;0.000725849;-5.47E-10;1.33E-05;0.009585368;3.14E-06;-0.100045848;-5.05E-05;8.25E-08;4.19E-09;9.76E-10;3.95E-10;0;-0.900105881;0.000627561;8.435915781
13;8;12.33661011;0.002956957;2.46E-05;16.99710924;92.18517149;39.8962347;23.4285209;52.2510372;0.443707853;0.192029503;0.112766712;0.251495931;0.001923947;1.65E-05;2.97E-07;1.10E-08;0.789514197;3.44E-05;0.001538645;2.51E-09;4.32E-05;0.040904455;3.53E-05;-0.413247114;-0.000501525;2.60E-07;4.25E-08;8.58E-09;2.95E-09;0;1.115507509;0.000677041;3.889439505
13;9;11.73242888;0.001491502;1.16E-05;22.22838395;1.885593847;0.995714199;0.641773821;1.740149401;0.358257837;0.18918306;0.121935326;0.330623777;0.000936437;8.28E-06;7.70E-10;9.61E-10;0.811003596;-2.89E-06;0.000470643;-7.43E-10;1.53E-05;0.004513831;3.76E-06;-0.054028036;-6.00E-05;3.04E-08;2.53E-09;8.33E-10;3.37E-10;0;0.614572576;0.000969355;3.416825226
13;10;-62.57209891;0.002545895;1.74E-05;21.20803166;12.04352397;6.152740993;7.207744705;12.00143768;0.321972462;0.164487833;0.192692381;0.320847324;0.000926237;1.22E-05;4.43E-07;4.55E-09;0.834956082;9.26E-05;0.001248901;9.47E-10;2.89E-05;0.026705797;1.54E-05;-0.271917161;-0.000228086;1.96E-07;1.62E-08;3.50E-09;9.70E-10;0;1.934156771;0.000607213;3.143943865
13;11;-10.39024499;0.005542851;1.73E-05;51.56796156;68.52681522;39.12964011;36.97364563;74.42973965;0.312822355;0.178625347;0.168783313;0.339768985;0.004845313;1.23E-05;3.46E-07;3.56E-09;0.831519481;-7.75E-05;0.001579357;6.04E-09;4.63E-05;0.040258366;2.69E-05;-0.399011215;-0.000356537;3.04E-07;1.58E-08;3.26E-09;1.18E-09;0;-0.697136892;0.00079016;4.090881605
13;12;7.682830939;0.002071884;1.20E-05;57.00389345;91.45081427;27.94695892;26.61855369;51.26359679;0.463558646;0.141661444;0.134927839;0.259852071;0.000683039;8.79E-06;8.67E-09;1.11E-09;0.778964907;1.72E-05;0.000687645;2.67E-10;1.78E-05;0.008204418;4.88E-06;-0.08683791;-7.58E-05;4.70E-08;4.06E-09;1.25E-09;6.32E-10;0;1.690628345;0.000763442;2.673430054
13;13;-4.802589723;0.002239019;1.68E-05;68.92274001;23.65514325;18.19409003;19.68921192;38.03803846;0.237557527;0.182714727;0.197729536;0.381998209;0.001182477;1.15E-05;9.05E-09;1.96E-09;0.832675125;-1.52E-05;0.001339707;-6.29E-10;2.10E-05;0.029014693;7.74E-06;-0.292455364;-0.000124835;1.79E-07;1.21E-08;3.00E-09;8.32E-10;1;-0.445655775;0.000514498;2.778407866
13;14;0.69163559;0.002676783;1.89E-05;19.38516498;102.2659945;41.25819227;34.48614437;68.10150337;0.415526521;0.167640018;0.140123877;0.276709584;0.0013224;1.30E-05;8.21E-08;4.43E-09;0.804754062;1.69E-05;0.001210319;1.85E-09;3.25E-05;0.028896095;1.78E-05;-0.294895731;-0.000259046;2.09E-07;1.45E-08;3.75E-09;1.29E-09;1;0.236677338;0.000778364;4.241446895
13;15;-46.31627252;0.000915126;1.55E-05;9.439708264;2.348565082;1.672153307;1.082056001;2.081138406;0.326920043;0.232763586;0.150622096;0.289694275;0.000631346;1.12E-05;-9.06E-08;1.86E-09;0.838088857;-2.46E-05;0.000524954;1.31E-09;1.85E-05;0.006895393;7.55E-06;-0.078693679;-0.000121758;5.87E-08;5.81E-09;1.38E-09;5.88E-10;0;0.436942042;0.001032251;2.802807387
13;16;10.15688722;0.00263948;2.54E-05;13.86252809;45.5910363;17.68819979;10.05843322;18.84342424;0.494581205;0.191885333;0.109116011;0.204417452;0.001654957;1.64E-05;2.07E-07;5.08E-09;0.765014273;3.51E-05;0.001781826;5.17E-10;3.14E-05;0.058522717;1.60E-05;-0.586481628;-0.000252713;4.41E-07;3.55E-08;8.41E-09;2.60E-09;0;0.578769061;0.000546061;5.106442251
13;17;-6.192595062;0.001973672;1.68E-05;20.50177696;90.45735275;42.77056181;26.88763424;59.84949492;0.411235127;0.19444254;0.122235942;0.272086391;0.001111076;1.14E-05;2.16E-08;1.74E-09;0.804576119;-4.41E-05;0.001665609;-1.22E-09;2.23E-05;0.04455852;7.76E-06;-0.445819564;-0.000122466;2.43E-07;1.03E-08;1.52E-09;4.87E-10;0;0.231560012;0.000413804;4.939734779
13;18;38.29620583;0.001171257;1.25E-05;26.9191157;42.53007298;11.93604243;12.11315083;21.61551677;0.482228898;0.135337284;0.137345435;0.245088383;0.000563443;8.90E-06;1.25E-08;4.90E-10;0.77025227;-7.26E-07;0.000885342;2.66E-09;1.22E-05;0.01314764;2.05E-06;-0.138260098;-3.76E-05;7.74E-08;2.25E-09;6.40E-10;1.82E-10;0;1.554618061;0.00058363;9.588809319
14;1;-2.714975342;0.001413071;1.44E-05;19.46467325;158.2920129;43.30643298;22.0589755;40.12688186;0.600081244;0.164173654;0.08362505;0.152120052;0.00097017;1.10E-05;-7.81E-08;3.43E-09;0.681637255;-3.33E-05;0.000422862;3.26E-09;2.29E-05;0.003339802;1.19E-05;-0.040768707;-0.000175068;1.62E-08;1.54E-09;3.34E-10;1.29E-10;0;-2.316946455;0.00099778;3.897864848
14;2;-70.49262892;0.000262943;1.18E-05;4.705903479;40.67454848;13.42973513;7.508716196;14.53468417;0.534153455;0.176364328;0.098607283;0.190874934;0.000110379;8.72E-06;-4.86E-08;2.02E-10;0.736611429;-8.70E-06;0.000243498;-1.50E-09;8.02E-06;0.000882845;8.50E-07;-0.013393276;-1.88E-05;5.14E-09;4.93E-10;7.99E-11;1.03E-10;1;-0.575339116;0.000841868;6.146125812
14;3;-11.5457065;0.000134568;1.13E-05;1.282584294;33.26597806;8.315035701;4.800317555;12.3207536;0.566691594;0.141648047;0.081774226;0.209886133;6.78E-05;8.36E-06;-5.46E-08;1.76E-10;0.702793867;1.10E-05;0.000193499;2.17E-10;7.56E-06;0.00057028;7.54E-07;-0.008828608;-1.69E-05;3.05E-09;1.86E-10;3.46E-11;8.36E-11;1;-0.421020423;0.000989673;8.240003732
14;4;7.789646101;0.000131872;1.11E-05;2.30123593;30.0878415;9.483611592;5.153621603;12.72121405;0.523756054;0.165086584;0.089712003;0.221445359;4.89E-05;8.15E-06;-1.53E-08;1.76E-10;0.737059809;1.34E-05;0.000130726;-2.43E-09;7.43E-06;0.000270394;7.34E-07;-0.004348932;0;1.21E-09;2.55E-10;4.24E-11;7.87E-11;0;0.179341834;0.001274986;4.775167381
14;5;-448.6664588;9.78E-05;1.12E-05;2.474711166;30.29677062;8.450972769;4.422164497;12.45438367;0.544667982;0.151929535;0.079500599;0.223901884;6.52E-05;8.31E-06;-1.00E-08;1.77E-10;0.716765751;5.74E-06;0.00011842;-7.10E-10;7.57E-06;0.000220979;7.59E-07;-0.003597506;-1.70E-05;1.16E-09;1.58E-10;4.25E-11;8.82E-11;1;0.539283412;0.001397765;5.930511786
14;6;-83.94035781;9.08E-05;1.10E-05;1.566875093;23.69613474;8.752265532;4.871407636;12.22189899;0.478306789;0.176664594;0.098329427;0.246699191;5.22E-05;8.07E-06;-2.30E-08;1.71E-10;0.765699728;-9.29E-06;0.00010667;-6.01E-10;7.32E-06;0.000174076;7.11E-07;-0.002909561;-1.60E-05;7.67E-10;2.06E-10;3.50E-11;9.01E-11;1;0.213970939;0.001472426;5.93866138
14;7;-1.750529867;9.58E-05;1.16E-05;2.749466202;26.59506916;7.279060444;4.303756527;12.69198056;0.522805953;0.143091793;0.084603259;0.249498994;7.05E-05;8.61E-06;-7.18E-09;1.91E-10;0.728579376;-1.19E-05;0.000143692;6.41E-11;7.81E-06;0.00031276;8.08E-07;-0.004974568;-1.81E-05;1.51E-09;1.24E-10;3.58E-11;9.08E-11;0;-0.103060039;0.001242027;4.527940315
14;8;-3.340537111;0.000121053;1.15E-05;1.179195725;46.04636809;7.531533974;4.929284855;13.29021745;0.641337504;0.104899809;0.068655474;0.185107213;7.54E-05;8.52E-06;-2.06E-08;1.84E-10;0.63224024;-1.58E-05;0.00024991;-1.84E-09;7.63E-06;0.001012478;7.67E-07;-0.014950673;-1.72E-05;5.10E-09;1.07E-10;3.29E-11;9.87E-11;0;-0.417621937;0.000881278;21.73242866
14;9;123.7661318;0.00013985;1.09E-05;1.338008568;37.26067078;8.164754;4.718557102;11.66626817;0.602823492;0.132093852;0.076339395;0.188743261;7.68E-05;8.27E-06;-8.88E-09;1.65E-10;0.673272388;-1.77E-06;0.000215124;1.55E-09;7.56E-06;0.000722749;7.52E-07;-0.01096274;-1.69E-05;3.75E-09;2.14E-10;3.79E-11;5.99E-11;0;-0.455907058;0.000914932;19.32382234
14;10;31.54673739;0.000151908;1.09E-05;1.095930425;44.39663373;7.910009437;5.26437397;11.95591266;0.638553059;0.113769002;0.075717049;0.171960889;7.95E-05;8.42E-06;9.26E-09;1.60E-10;0.641125667;6.40E-06;0.000260424;-1.96E-09;7.66E-06;0.001083949;7.64E-07;-0.016113834;-1.72E-05;5.55E-09;1.56E-10;2.97E-11;4.22E-11;0;-0.406873656;0.000749928;18.26337232
14;11;-58.85962522;0.000149576;1.20E-05;0.476563385;51.06200783;8.649141773;5.470172812;14.51871633;0.640677328;0.108521174;0.068634506;0.182166992;8.32E-05;8.93E-06;-3.18E-08;1.91E-10;0.633961717;-6.02E-06;0.000288849;1.94E-09;7.99E-06;0.00123082;8.27E-07;-0.018308701;-1.85E-05;7.34E-09;1.37E-10;3.32E-11;1.22E-10;0;-0.268283435;0.000654266;13.01861198
14;12;-23.47081644;0.000110962;1.18E-05;0.427709821;38.86932939;7.352543833;4.792356541;13.22810757;0.605042267;0.11445013;0.074598104;0.2059095;7.67E-05;8.69E-06;-2.25E-08;1.84E-10;0.665526808;-3.40E-06;0.000288482;1.15E-09;7.77E-06;0.00122985;7.72E-07;-0.018222083;-1.73E-05;6.65E-09;1.04E-10;3.31E-11;1.20E-10;1;-0.439150551;0.000659761;12.68062055
14;13;-190.9413455;0.000102073;1.23E-05;1.076157411;35.84218592;8.76509847;4.908085594;13.10400261;0.572381748;0.13997423;0.078379667;0.209264355;7.06E-05;9.40E-06;-3.11E-08;1.98E-10;0.696816364;2.24E-06;0.000203149;-1.68E-10;8.42E-06;0.000602807;9.00E-07;-0.009299735;-2.01E-05;3.28E-09;1.81E-10;3.85E-11;1.03E-10;0;-0.36080119;0.000926552;10.51496039
14;14;15.32954993;0.000122;1.22E-05;1.144806036;43.50227926;6.682679181;4.508155422;12.89667107;0.643622099;0.098871141;0.066698769;0.190807991;7.57E-05;9.18E-06;-4.11E-08;2.01E-10;0.626959366;7.31E-06;0.000201016;-1.06E-10;8.24E-06;0.000636417;8.82E-07;-0.009707785;-1.97E-05;3.57E-09;9.39E-11;3.66E-11;1.13E-10;1;-0.413810289;0.000941072;5.009260221
14;15;-84.38605715;0.000355144;1.26E-05;5.067064951;133.2780941;33.55541225;32.84451982;42.31847898;0.55074388;0.138660731;0.135723116;0.174872273;0.000175587;9.59E-06;-1.56E-08;2.72E-10;0.732211348;-4.21E-06;0.000285334;8.48E-10;9.00E-06;0.001503729;1.11E-06;-0.019799007;-2.35E-05;1.39E-08;6.16E-10;1.93E-10;1.54E-10;1;-0.35219079;0.000792246;8.413183596
14;16;3.268110548;0.000156061;1.31E-05;1.61995884;59.82976707;10.13442685;6.055638505;16.18779784;0.648859177;0.109908766;0.065673941;0.175558116;8.29E-05;1.01E-05;-3.17E-08;2.32E-10;0.626066001;2.42E-06;0.000250739;-9.30E-10;9.18E-06;0.00109266;1.06E-06;-0.015749879;-2.35E-05;5.41E-09;1.27E-10;3.55E-11;1.24E-10;1;-0.468165789;0.000921124;5.103472497
14;17;17.16948061;0.000197043;1.27E-05;3.689093883;63.69152708;11.3540554;6.22191252;14.18359453;0.667268728;0.118951554;0.065184301;0.148595418;9.26E-05;9.66E-06;2.65E-08;2.30E-10;0.611700385;1.23E-06;0.000229305;-1.74E-09;8.88E-06;0.000912115;1.00E-06;-0.013220622;-2.22E-05;4.51E-09;1.57E-10;3.40E-11;1.18E-10;1;-0.076364281;0.000983691;7.968966614
14;18;50.27730971;0.00010557;1.25E-05;1.002412026;46.22880815;6.007996054;4.664959123;13.17059402;0.659729598;0.085739888;0.066573458;0.187957056;7.46E-05;9.31E-06;-6.26E-08;2.13E-10;0.608640009;6.93E-06;0.000194383;-1.12E-09;8.35E-06;0.000619588;9.04E-07;-0.009458589;-2.01E-05;3.23E-09;6.45E-11;2.90E-11;1.28E-10;1;-0.153466322;0.00099777;5.926522773
14;19;31.4650328;0.000178938;1.36E-05;0.673973009;47.22336764;8.049429648;5.059392009;13.63786277;0.638411983;0.108820116;0.068397843;0.184370058;0.000147318;1.05E-05;-2.46E-08;2.66E-10;0.635673269;2.31E-07;0.000290377;2.70E-09;9.80E-06;0.00134379;1.19E-06;-0.019731739;-2.63E-05;7.12E-09;1.28E-10;3.48E-11;1.18E-10;1;-0.392476779;0.0007775;5.166090115
14;20;3.787654117;0.00011129;1.38E-05;4.318219325;28.59382786;7.794986211;5.247603171;13.40639976;0.519483366;0.141616775;0.095336748;0.243563111;6.88E-05;1.05E-05;-2.83E-08;3.20E-10;0.736347772;3.45E-05;0.000151468;7.21E-10;1.02E-05;0.000386627;1.30E-06;-0.00604698;-2.84E-05;1.57E-09;1.32E-10;3.54E-11;1.29E-10;1;-0.439571224;0.001413635;7.057652899
15;1;-11.48380394;0.004865677;1.78E-05;95.81459007;32.07219021;14.98202338;14.71347523;29.62498654;0.350927359;0.163930242;0.160991843;0.324150556;0.00459268;1.26E-05;4.22E-07;9.31E-08;0.822104888;0.000450492;0.001138868;7.86E-08;4.75E-05;0.121425491;5.32E-05;-1.098572361;-0.000663991;1.17E-07;1.94E-08;5.72E-09;2.49E-09;0;0.23796746;0.001841866;0.592083506
15;2;-5.087363159;0.00122233;1.79E-05;5.552654485;9.370601542;8.783000633;9.249810444;19.39599326;0.200229071;0.187673336;0.197648031;0.414449562;0.00091764;1.20E-05;-2.18E-07;1.98E-08;0.82109631;0.000336204;0.000957392;-1.87E-09;2.52E-05;0.092170429;4.12E-05;-0.846090608;-0.000517567;7.80E-08;1.80E-08;5.54E-09;2.24E-09;0;-0.414530572;0.001310966;10.2327797
15;3;-27.94383565;0.000761943;1.48E-05;2.147113841;7.747041385;9.050247832;8.998023719;20.2380981;0.168291708;0.196601721;0.195467238;0.439639333;0.000121198;9.43E-06;9.89E-08;3.48E-09;0.807773988;-0.000436888;0.000467049;1.31E-11;1.50E-05;0.050472574;8.97E-06;-0.499936344;-0.000120598;5.16E-08;7.30E-09;1.42E-09;7.15E-10;0;0.256812253;0.001418984;9.329836442
15;4;1.051979673;0.002843299;2.25E-05;30.61920411;54.46232931;19.55774952;13.27582723;25.34594034;0.48349997;0.173627743;0.11785875;0.225013538;0.0023247;1.57E-05;-2.96E-07;4.65E-08;0.772318521;-1.05E-05;0.001531886;8.05E-09;4.53E-05;0.096536587;7.84E-05;-0.911885838;-0.000969885;1.89E-07;2.43E-08;7.92E-09;3.20E-09;0;-0.113194393;0.000613971;4.401386773
15;5;27.21582764;0.000795531;3.72E-05;21.85110969;8.148446512;8.207263065;8.104775223;18.93149869;0.18778691;0.189142381;0.186780474;0.436290235;0.000474812;2.79E-05;4.48E-07;1.12E-08;0.810406038;-0.000200914;0.000449198;2.97E-09;3.08E-05;0.017680589;5.73E-05;-0.186833514;0;1.20E-08;7.65E-10;5.84E-10;3.00E-10;0;-0.906970202;0.001459883;1.861344389
15;6;2.168050081;0.00078442;4.61E-05;14.53713182;7.730019748;7.945852264;8.70651843;19.46720852;0.176284845;0.181206954;0.198554118;0.443954084;0.000538344;3.27E-05;2.62E-06;1.65E-08;0.805870771;-5.95E-05;0.000447388;-1.23E-09;3.74E-05;0.01787521;8.00E-05;-0.182332955;-0.00125504;5.02E-08;3.29E-09;2.02E-09;1.01E-09;0;-0.83974139;0.001976897;1.470102482
16;1;11.90659826;0.003480693;1.25E-05;56.38944615;81.98954427;11.99601757;8.656147713;16.91288696;0.685791652;0.100339242;0.072403303;0.141465803;0.002369543;9.30E-06;-5.02E-07;4.47E-09;0.594075162;-2.67E-05;0.000715226;6.40E-09;3.11E-05;0.006545196;1.23E-05;-0.072187136;-0.00017151;2.79E-08;9.05E-10;3.16E-10;2.73E-10;1;-4.570502319;0.000625442;2.150793166
16;2;-1.396283609;0.002713977;1.02E-05;1511.572739;9.076735418;6.995268492;8.556454391;31.49413583;0.161730504;0.124642644;0.152460066;0.561166787;0.002563381;7.81E-06;-1.78E-08;1.26E-10;0.723948535;-3.19E-05;7.17E-05;-9.09E-08;1.68E-05;8.63E-05;4.56E-06;-0.001341741;-6.21E-05;2.75E-10;1.08E-10;7.67E-11;8.68E-11;1;12.39643114;0.002996043;1.679898267
16;3;58.37429189;0.000212125;9.60E-06;16.60271116;7.348158861;5.01118417;4.343921244;10.2539008;0.272586485;0.185894331;0.16114162;0.380377565;0.000131617;7.16E-06;7.07E-09;1.23E-10;0.825703304;-1.82E-05;7.25E-05;9.24E-10;6.57E-06;0.000107975;5.23E-07;-0.00158792;-1.18E-05;6.38E-10;1.15E-10;4.00E-11;3.36E-11;1;0.733355477;0.001776357;3.054805782
16;4;-1.674635164;6.87E-05;9.81E-06;3.982893002;7.788538513;4.67964464;4.365424264;10.23153237;0.28777012;0.172903029;0.161293247;0.378033605;5.07E-05;7.36E-06;-9.30E-09;1.18E-10;0.822596937;-1.17E-05;5.61E-05;-4.03E-10;6.66E-06;4.49E-05;5.34E-07;-0.000803017;-1.23E-05;3.35E-10;6.67E-11;3.12E-11;3.74E-11;0;0.154075657;0.002100912;2.69154154
16;5;-15.03119515;0.000539364;1.08E-05;26.61732949;9.658089982;5.279838802;4.494994482;10.36320512;0.324139091;0.17719882;0.150858341;0.347803748;0.000186479;8.15E-06;1.63E-08;5.21E-10;0.822936979;-3.90E-06;0.000299353;6.76E-10;1.00E-05;0.002492823;1.76E-06;-0.027923929;-3.12E-05;1.75E-08;1.36E-09;3.52E-10;1.29E-10;1;2.401127297;0.001293878;4.457809936
16;6;31.23145053;0.000625081;1.29E-05;8.098640164;12.28482929;6.098425928;4.815558729;11.10072297;0.358163124;0.177799075;0.140397194;0.323640608;0.000283306;9.70E-06;2.21E-07;1.33E-09;0.817410785;3.53E-07;0.000255175;5.84E-10;1.39E-05;0.002410235;4.88E-06;-0.0275169;-7.74E-05;1.28E-08;1.18E-08;1.31E-09;3.97E-10;1;0.52232504;0.001545368;4.005911052
16;7;12.94355955;0.000322431;1.13E-05;6.538518579;10.32586931;5.255090965;4.92312453;10.73678043;0.330524434;0.168212081;0.157586049;0.343677435;0.000211797;8.57E-06;6.17E-08;2.35E-10;0.822652719;3.98E-06;0.000126947;-1.98E-09;8.99E-06;0.000445469;1.06E-06;-0.005684141;-2.22E-05;3.51E-09;5.71E-10;9.47E-11;6.58E-11;1;0.251473143;0.001786835;1.826724519
16;8;7.898860364;0.000148119;1.07E-05;9.915068358;10.04878818;4.93301043;4.463045219;10.83086945;0.331909213;0.162936225;0.14741338;0.357741182;0.000104441;7.97E-06;-1.61E-08;1.54E-10;0.814977083;6.48E-06;9.75E-05;6.77E-10;7.53E-06;0.000176438;7.07E-07;-0.002580832;-1.58E-05;1.35E-09;1.26E-10;4.04E-11;4.63E-11;0;0.880783014;0.001695651;7.334626243
16;9;29.05323425;0.000495686;1.48E-05;8.163372867;10.20363619;5.986835214;5.286212894;11.98686501;0.30491793;0.178906163;0.157969283;0.358206624;0.000210012;1.15E-05;1.40E-07;7.41E-10;0.825936731;7.57E-06;0.000164554;1.05E-10;1.50E-05;0.000867437;3.44E-06;-0.01062404;-6.38E-05;7.34E-09;9.45E-10;2.13E-10;1.14E-10;0;0.524500812;0.002065048;1.552468072
16;10;4.173556673;0.000103203;1.06E-05;13.50198235;8.461738736;4.779016008;4.568835218;11.15471352;0.292143698;0.164996752;0.157740207;0.385119343;8.28E-05;7.86E-06;-3.02E-08;1.45E-10;0.817415064;1.14E-05;7.11E-05;-4.54E-10;7.33E-06;7.63E-05;6.57E-07;-0.001271803;-1.48E-05;5.20E-10;6.35E-11;3.30E-11;4.50E-11;0;0.928558631;0.001921216;1.756015575
16;11;-3.256155956;6.01E-05;1.02E-05;0.918501086;7.591017682;4.893908276;4.664926322;11.09634588;0.268744758;0.173259008;0.165152361;0.392843873;4.15E-05;7.53E-06;-4.30E-10;1.26E-10;0.820980948;1.11E-05;5.24E-05;-7.20E-10;6.74E-06;4.01E-05;5.55E-07;-0.000744545;-1.27E-05;2.09E-10;5.98E-11;3.71E-11;4.14E-11;1;0.014506533;0.002124063;3.134297929
16;12;-1198.353097;8.59E-05;1.03E-05;1.050681221;6.271882666;4.674515936;4.756217746;10.86758269;0.236049518;0.175930784;0.179005725;0.409013974;4.88E-05;7.69E-06;-1.99E-10;1.32E-10;0.820229098;8.38E-06;5.39E-05;1.87E-09;6.98E-06;4.14E-05;5.96E-07;-0.000763426;-1.36E-05;1.88E-10;6.17E-11;3.40E-11;4.27E-11;1;-0.103951267;0.002191639;4.402836644
16;13;0.867366271;0.00011741;1.07E-05;5.134907413;7.430423318;5.322307517;4.629469906;10.82361527;0.263435857;0.188695392;0.164131749;0.383737002;9.36E-05;8.13E-06;3.70E-09;1.65E-10;0.826514716;9.74E-06;7.16E-05;-2.32E-09;7.74E-06;9.88E-05;7.55E-07;-0.001526065;-1.68E-05;3.59E-10;7.31E-11;3.21E-11;3.69E-11;1;0.5013792;0.002032839;5.055245358
